restaurant_name,country_code,city,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,price_range,aggregate_rating,rating_color,rating_text,votes,price_category
Jimmy's Pancake House,216,Davenport,American,10,Dollar($),0,0,No,1,4.0,Green,Very Good,85,Budget
Trattoria Tiramisu,216,Davenport,Italian,25,Dollar($),0,0,No,2,4.1,Green,Very Good,117,Budget
Prairie Grille at SteepleGate Inn,216,Davenport,American,25,Dollar($),0,0,No,2,3.4,Orange,Average,53,Budget
Tantra Asian Bistro,216,Davenport,Asian,25,Dollar($),0,0,No,2,4.9,Dark Green,Excellent,474,Budget
Chick-fil-A,216,Davenport,Fast Food,10,Dollar($),0,0,No,1,3.9,Yellow,Good,125,Budget
Duck City Bistro,216,Davenport,American,70,Dollar($),0,0,No,4,3.7,Yellow,Good,201,Budget
Frick's Tap,216,Davenport,American,25,Dollar($),0,0,No,2,0.0,White,Not rated,2,Budget
Los Agaves,216,Davenport,Mexican,25,Dollar($),0,0,No,2,0.0,White,Not rated,3,Budget
Azteca,216,Davenport,Mexican,0,Dollar($),0,0,No,1,4.3,Green,Very Good,167,
China Cafe,216,Davenport,Chinese,25,Dollar($),0,0,No,2,4.0,Green,Very Good,112,Budget
Exotic Thai Restaurant,216,Davenport,Thai,25,Dollar($),0,0,No,2,4.1,Green,Very Good,256,Budget
Front Street Brewery,216,Davenport,American,10,Dollar($),0,0,No,1,4.3,Green,Very Good,123,Budget
Granite City Food & Brewery,216,Davenport,American,25,Dollar($),0,0,No,2,4.0,Green,Very Good,199,Budget
Los Agaves,216,Davenport,Mexican,25,Dollar($),0,0,No,2,4.1,Green,Very Good,157,Budget
Machine Shed Restaurant,216,Davenport,American,25,Dollar($),0,0,No,2,4.1,Green,Very Good,100,Budget
Osaka,216,Davenport,Japanese,40,Dollar($),0,0,No,3,4.2,Green,Very Good,141,Budget
Texas Roadhouse,216,Davenport,American,25,Dollar($),0,0,No,2,4.2,Green,Very Good,197,Budget
Hickory Park,216,Des Moines,BBQ,25,Dollar($),0,0,No,2,4.5,Dark Green,Excellent,1025,Budget
The Cafe,216,Des Moines,American,25,Dollar($),0,0,No,2,4.9,Dark Green,Excellent,570,Budget
Flying Mango,216,Des Moines,BBQ,40,Dollar($),0,0,No,3,4.5,Dark Green,Excellent,674,Budget
Cool Basil,216,Des Moines,Asian,25,Dollar($),0,0,No,2,4.1,Green,Very Good,496,Budget
HuHot Mongolian Grill,216,Des Moines,Asian,25,Dollar($),0,0,No,2,4.0,Green,Very Good,411,Budget
Malo,216,Des Moines,Latin American,25,Dollar($),0,0,No,2,3.2,Orange,Average,113,Budget
Centro,216,Des Moines,Italian,40,Dollar($),0,0,No,3,4.5,Dark Green,Excellent,1109,Budget
Fong's Pizza,216,Des Moines,Chinese,25,Dollar($),0,0,No,2,4.6,Dark Green,Excellent,728,Budget
A Dong Restaurant,216,Des Moines,Asian,10,Dollar($),0,0,No,1,4.4,Green,Very Good,659,Budget
Court Avenue Brewing Company,216,Des Moines,American,40,Dollar($),0,0,No,3,4.2,Green,Very Good,370,Budget
Django,216,Des Moines,French,40,Dollar($),0,0,No,3,4.3,Green,Very Good,532,Budget
Miyabi 9,216,Des Moines,Japanese,25,Dollar($),0,0,No,2,4.8,Dark Green,Excellent,860,Budget
Zombie Burger + Drink Lab,216,Des Moines,Burger,10,Dollar($),0,0,No,1,4.2,Green,Very Good,943,Budget
Tursi's Latin King,216,Des Moines,American,70,Dollar($),0,0,No,4,4.1,Green,Very Good,476,Budget
Tsing Tsao South,216,Des Moines,Chinese,10,Dollar($),0,0,No,1,4.1,Green,Very Good,218,Budget
Bandit Burrito,216,Des Moines,Breakfast,10,Dollar($),0,0,No,1,4.0,Green,Very Good,214,Budget
Jethro's BBQ,216,Des Moines,American,25,Dollar($),0,0,No,2,4.3,Green,Very Good,699,Budget
The Machine Shed Restaurant,216,Des Moines,American,25,Dollar($),0,0,No,2,3.8,Yellow,Good,308,Budget
Mi Patria,216,Des Moines,Latin American,25,Dollar($),0,0,No,2,4.0,Green,Very Good,157,Budget
Waterfront Seafood Market,216,Des Moines,Seafood,40,Dollar($),0,0,No,3,4.2,Green,Very Good,530,Budget
The Giggling Goat,14,Dicky Beach,Coffee and Tea,7,Dollar($),0,0,No,1,3.6,Yellow,Good,29,Budget
Burnt Toast Cafe,216,Dubuque,Breakfast,10,Dollar($),0,0,No,1,3.4,Orange,Average,33,Budget
Catfish Charlie's,216,Dubuque,Seafood,25,Dollar($),0,0,No,2,3.3,Orange,Average,40,Budget
Salsa's Mexican Restaurant,216,Dubuque,Mexican,10,Dollar($),0,0,No,1,3.4,Orange,Average,153,Budget
Tony Roma's,216,Dubuque,American,25,Dollar($),0,0,No,2,3.3,Orange,Average,65,Budget
Vinny Vanucchi's,216,Dubuque,Italian,25,Dollar($),0,0,No,2,3.4,Orange,Average,58,Budget
Champps Americana,216,Dubuque,American,25,Dollar($),0,0,No,2,3.5,Yellow,Good,100,Budget
Fiesta Cancun,216,Dubuque,Mexican,10,Dollar($),0,0,No,1,3.6,Yellow,Good,156,Budget
Happy Joe's Pizza & Ice Cream,216,Dubuque,Desserts,0,Dollar($),0,0,No,1,3.5,Yellow,Good,74,
Houlihan's,216,Dubuque,American,25,Dollar($),0,0,No,2,3.6,Yellow,Good,117,Budget
Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,Japanese,40,Dollar($),0,0,No,3,3.7,Yellow,Good,83,Budget
Kalmes Breaktime Bar & Grill,216,Dubuque,American,25,Dollar($),0,0,No,2,3.6,Yellow,Good,48,Budget
L. May Eatery,216,Dubuque,International,40,Dollar($),0,0,No,3,3.8,Yellow,Good,198,Budget
Los Aztecas,216,Dubuque,Mexican,10,Dollar($),0,0,No,1,3.5,Yellow,Good,126,Budget
Manna Java World Cafe,216,Dubuque,Breakfast,10,Dollar($),0,0,No,1,3.5,Yellow,Good,119,Budget
Mario's Italian Restaurant,216,Dubuque,American,25,Dollar($),0,0,No,2,3.6,Yellow,Good,140,Budget
Pepper Sprout Incorporated,216,Dubuque,American,40,Dollar($),0,0,No,3,3.6,Yellow,Good,159,Budget
Shot Tower Inn,216,Dubuque,Italian,25,Dollar($),0,0,No,2,3.6,Yellow,Good,131,Budget
Sunshine Family Restaurant,216,Dubuque,American,10,Dollar($),0,0,No,1,3.5,Yellow,Good,60,Budget
Watershed Cafe,216,Dubuque,American,25,Dollar($),0,0,No,2,3.7,Yellow,Good,89,Budget
Woodfire Grille,216,Dubuque,American,70,Dollar($),0,0,No,4,3.6,Yellow,Good,72,Budget
The Belle General,14,East Ballina,Cafe,20,Dollar($),0,0,No,2,4.1,Green,Very Good,56,Budget
Jehova es Mi Pastor Tacos y Burritos,216,Fernley,Mexican,10,Dollar($),0,0,No,1,3.7,Yellow,Good,83,Budget
Flaxton Gardens,14,Flaxton,Tea,30,Dollar($),0,0,No,3,3.5,Yellow,Good,37,Budget
Bespoke Harvest,14,Forrest,Cafe,20,Dollar($),0,0,No,2,3.7,Yellow,Good,29,Budget
Houndstooth Grill & Tavern,216,Gainesville,American,25,Dollar($),0,0,No,2,4.4,Green,Very Good,239,Budget
Hawg Wild BBQ & Catfish House,216,Gainesville,BBQ,10,Dollar($),0,0,No,1,4.1,Green,Very Good,235,Budget
Bourbon Street Grille,216,Gainesville,American,25,Dollar($),0,0,No,2,3.8,Yellow,Good,88,Budget
Smokin Gold BBQ,216,Gainesville,BBQ,10,Dollar($),0,0,No,1,3.9,Yellow,Good,133,Budget
Hoka-Hoka Japanese Steak & Sushi,216,Gainesville,Chinese,10,Dollar($),0,0,No,1,4.4,Green,Very Good,267,Budget
Shenanigan's Irish Pub,216,Gainesville,Bar Food,25,Dollar($),0,0,No,2,4.1,Green,Very Good,171,Budget
Fish Tales Lakeside Grille,216,Gainesville,Seafood,25,Dollar($),0,0,No,2,3.8,Yellow,Good,107,Budget
Antebellum,216,Gainesville,American,40,Dollar($),0,0,No,3,4.3,Green,Very Good,164,Budget
Moonie's Texas Barbecue,216,Gainesville,BBQ,10,Dollar($),0,0,No,1,4.1,Green,Very Good,182,Budget
Atlanta Highway Seafood Market,216,Gainesville,Sandwich,25,Dollar($),0,0,No,2,4.9,Dark Green,Excellent,681,Budget
Eat at Thai,216,Gainesville,Thai,10,Dollar($),0,0,No,1,4.6,Dark Green,Excellent,357,Budget
Smoke House BBQ and Catering,216,Gainesville,BBQ,25,Dollar($),0,0,No,2,3.8,Yellow,Good,89,Budget
2 Dog,216,Gainesville,American,25,Dollar($),0,0,No,2,4.2,Green,Very Good,350,Budget
Longstreet Cafe,216,Gainesville,Southern,10,Dollar($),0,0,No,1,4.3,Green,Very Good,298,Budget
Re-Cess,216,Gainesville,American,25,Dollar($),0,0,No,2,4.2,Green,Very Good,319,Budget
Bodensee,216,Gainesville,German,40,Dollar($),0,0,No,3,3.8,Yellow,Good,114,Budget
Hofer's Bakery & Cafe,216,Gainesville,German,10,Dollar($),0,0,No,1,3.9,Yellow,Good,136,Budget
Troll Tavern,216,Gainesville,Burger,25,Dollar($),0,0,No,2,2.2,Red,Poor,108,Budget
The Nacoochee Village Tavern & Pizzeria,216,Gainesville,Italian,10,Dollar($),0,0,No,1,4.0,Green,Very Good,161,Budget
Blue Bean Love Cafe,14,Hepburn Springs,Cafe,20,Dollar($),0,0,No,2,3.8,Yellow,Good,192,Budget
La Trattoria of Lavandula,14,Hepburn Springs,Italian,7,Dollar($),0,0,No,1,3.8,Yellow,Good,93,Budget
5 Little Pigs,14,Huskisson,Breakfast,20,Dollar($),0,0,No,2,4.1,Green,Very Good,40,Budget
Beach Box Cafe,14,Inverloch,Burger,7,Dollar($),0,0,No,1,3.7,Yellow,Good,100,Budget
Funkey Monkey,14,Lakes Entrance,Breakfast,7,Dollar($),0,0,No,1,3.8,Yellow,Good,97,Budget
Burger Queen Drive In,216,Lakeview,Burger,10,Dollar($),0,0,No,1,3.6,Yellow,Good,41,Budget
Blue Orchid Thai Restaurant,216,Lincoln,Thai,25,Dollar($),0,0,No,2,4.5,Dark Green,Excellent,799,Budget
Stillwater on Belmore,14,Lorn,Breakfast,20,Dollar($),0,0,No,2,3.6,Yellow,Good,18,Budget
Mr.,14,Macedon,Cafe,20,Dollar($),0,0,No,2,3.5,Yellow,Good,31,Budget
Emilio's Cuban Cafe,216,Macon,Coffee and Tea,25,Dollar($),0,0,No,2,3.9,Yellow,Good,146,Budget
Ingleside Village Pizza,216,Macon,Pizza,10,Dollar($),0,0,No,1,4.9,Dark Green,Excellent,478,Budget
Jim Shaw's Seafood Grill & Bar,216,Macon,Seafood,25,Dollar($),0,0,No,2,4.6,Dark Green,Excellent,467,Budget
Mandarin Chinese Restaurant,216,Macon,Chinese,25,Dollar($),0,0,No,2,4.5,Dark Green,Excellent,302,Budget
Rookery,216,Macon,Burger,25,Dollar($),0,0,No,2,4.5,Dark Green,Excellent,289,Budget
Bonefish Grill,216,Macon,American,40,Dollar($),0,0,No,3,4.1,Green,Very Good,293,Budget
Downtown Grill,216,Macon,Steak,70,Dollar($),0,0,No,4,4.0,Green,Very Good,195,Budget
Greek Corner Deli,216,Macon,Desserts,10,Dollar($),0,0,No,1,4.3,Green,Very Good,244,Budget
Natalia's,216,Macon,European,70,Dollar($),0,0,No,4,4.2,Green,Very Good,379,Budget
Papouli's Mediterranean Cafe & Market,216,Macon,Greek,10,Dollar($),0,0,No,1,4.2,Green,Very Good,223,Budget
Benson's Steak and Sushi,216,Macon,American,25,Dollar($),0,0,No,2,3.7,Yellow,Good,243,Budget
My Fathers Place,216,Macon,Italian,25,Dollar($),0,0,No,2,3.7,Yellow,Good,104,Budget
Sushi Thai Restaurant,216,Macon,Japanese,10,Dollar($),0,0,No,1,3.7,Yellow,Good,153,Budget
The Mellow Mushroom,216,Macon,Pizza,25,Dollar($),0,0,No,2,3.8,Yellow,Good,323,Budget
El Jalisciense Mexican Restaurant,216,Macon,Mexican,10,Dollar($),0,0,No,1,4.1,Green,Very Good,181,Budget
Greek Village,216,Macon,American,25,Dollar($),0,0,No,2,4.0,Green,Very Good,316,Budget
Martin's BBQ,216,Macon,BBQ,25,Dollar($),0,0,No,2,4.2,Green,Very Good,288,Budget
Thai Pepper,216,Macon,Japanese,10,Dollar($),0,0,No,1,4.0,Green,Very Good,232,Budget
Zen Japanese Steakhouse and Sushi Bar,216,Macon,Japanese,40,Dollar($),0,0,No,3,4.1,Green,Very Good,314,Budget
Star Buffet,14,Mayfield,Asian,20,Dollar($),0,0,No,2,2.9,Orange,Average,11,Budget
Triangle Restaurant,216,Mc Millan,Breakfast,10,Dollar($),0,0,No,1,2.4,Red,Poor,17,Budget
Three Anchors,14,Middleton Beach,Bar Food,30,Dollar($),0,0,No,3,3.8,Yellow,Good,176,Budget
Vince's Restaurant & Pizzeria,216,Monroe,Italian,25,Dollar($),0,0,No,2,3.6,Yellow,Good,65,Budget
Poets Cafe,14,Montville,Coffee and Tea,30,Dollar($),0,0,No,3,2.4,Red,Poor,193,Budget
The Artesian Restaurant,216,Ojo Caliente,American,40,Dollar($),0,0,No,3,3.6,Yellow,Good,30,Budget
Ceví_che Tapas Bar & Restaurant,216,Orlando,Spanish,40,Dollar($),0,0,No,3,4.4,Green,Very Good,981,Budget
'Ohana,216,Orlando,Hawaiian,45,Dollar($),0,0,No,3,4.5,Dark Green,Excellent,1151,Budget
Earl of Sandwich,216,Orlando,American,35,Dollar($),0,0,No,3,4.7,Dark Green,Excellent,1341,Budget
Raglan Road Irish Pub and Restaurant,216,Orlando,Irish,50,Dollar($),0,0,No,4,4.3,Green,Very Good,782,Budget
Cafí© Tu Tu Tango,216,Orlando,New American,40,Dollar($),0,0,No,3,4.6,Dark Green,Excellent,1293,Budget
Texas de Brazil,216,Orlando,Brazilian,100,Dollar($),0,0,No,4,4.6,Dark Green,Excellent,2324,Budget
Bahama Breeze Island Grille,216,Orlando,Caribbean,45,Dollar($),0,0,No,3,4.3,Green,Very Good,910,Budget
Maggiano's Little Italy,216,Orlando,Italian,50,Dollar($),0,0,No,4,4.4,Green,Very Good,886,Budget
Hawkers Asian Street Fare,216,Orlando,Asian,35,Dollar($),0,0,No,3,4.6,Dark Green,Excellent,1293,Budget
Tako Cheena by Pom Pom,216,Orlando,Asian,10,Dollar($),0,0,No,1,4.4,Green,Very Good,570,Budget
Seasons 52 Fresh Grill,216,Orlando,American,60,Dollar($),0,0,No,4,4.4,Green,Very Good,1685,Budget
Hollerbach's Willow Tree Cafí©,216,Orlando,German,40,Dollar($),0,0,No,3,4.8,Dark Green,Excellent,1699,Budget
Pom Pom's Teahouse and Sandwicheria,216,Orlando,American,25,Dollar($),0,0,No,2,4.9,Dark Green,Excellent,1457,Budget
Yellow Dog Eats,216,Orlando,American,35,Dollar($),0,0,No,3,4.9,Dark Green,Excellent,1252,Budget
Tibby's New Orleans Kitchen,216,Orlando,Cajun,25,Dollar($),0,0,No,2,4.7,Dark Green,Excellent,1412,Budget
The Coop,216,Orlando,Southern,25,Dollar($),0,0,No,2,3.6,Yellow,Good,432,Budget
Bosphorous Turkish Cuisine,216,Orlando,Mediterranean,40,Dollar($),0,0,No,3,4.2,Green,Very Good,568,Budget
Ethos Vegan Kitchen,216,Orlando,American,25,Dollar($),0,0,No,2,4.4,Green,Very Good,797,Budget
The Ravenous Pig,216,Orlando,Pub Food,40,Dollar($),0,0,No,3,4.4,Green,Very Good,1998,Budget
Vivo Bar and Grill,14,Palm Cove,Mediterranean,30,Dollar($),0,0,No,3,4.4,Green,Very Good,381,Budget
Pier 70,14,Paynesville,Modern Australian,120,Dollar($),0,0,No,4,2.6,Orange,Average,16,Budget
DiVine,14,Penola,Cafe,20,Dollar($),0,0,No,2,3.4,Orange,Average,19,Budget
Cactus Flower Cafe Navarre,216,Pensacola,Mexican,25,Dollar($),0,0,No,2,4.2,Green,Very Good,635,Budget
McGuire's Irish Pub & Brewery,216,Pensacola,Burger,40,Dollar($),0,0,No,3,4.9,Dark Green,Excellent,2238,Budget
New Yorker Deli & Pizzeria,216,Pensacola,Italian,10,Dollar($),0,0,No,1,4.6,Dark Green,Excellent,792,Budget
Tu-Do Vietnamese Restaurant,216,Pensacola,Asian,10,Dollar($),0,0,No,1,4.5,Dark Green,Excellent,828,Budget
Carrabba's Italian Grill,216,Pensacola,Italian,40,Dollar($),0,0,No,3,3.7,Yellow,Good,292,Budget
Jaco's Bayfront Bar and Grille,216,Pensacola,Tapas,25,Dollar($),0,0,No,2,3.9,Yellow,Good,502,Budget
The Tin Cow,216,Pensacola,Burger,25,Dollar($),0,0,No,2,3.7,Yellow,Good,559,Budget
Cactus Flower Cafe,216,Pensacola,Latin American,25,Dollar($),0,0,No,2,4.2,Green,Very Good,1268,Budget
Dharma Blue,216,Pensacola,Seafood,40,Dollar($),0,0,No,3,4.1,Green,Very Good,669,Budget
Global Grill,216,Pensacola,European,40,Dollar($),0,0,No,3,4.4,Green,Very Good,900,Budget
Ichiban,216,Pensacola,Japanese,25,Dollar($),0,0,No,2,4.3,Green,Very Good,765,Budget
The Fish House,216,Pensacola,American,40,Dollar($),0,0,No,3,4.0,Green,Very Good,1270,Budget
Tuscan Oven,216,Pensacola,Italian,25,Dollar($),0,0,No,2,4.1,Green,Very Good,502,Budget
Flounders Chowder House,216,Pensacola,Seafood,40,Dollar($),0,0,No,3,3.9,Yellow,Good,724,Budget
Hemingway's Island Grill,216,Pensacola,Caribbean,40,Dollar($),0,0,No,3,3.5,Yellow,Good,479,Budget
Native Cafe,216,Pensacola,Breakfast,25,Dollar($),0,0,No,2,4.2,Green,Very Good,591,Budget
Peg Leg Pete's,216,Pensacola,Burger,40,Dollar($),0,0,No,3,4.4,Green,Very Good,1408,Budget
The Grand Marlin,216,Pensacola,Caribbean,40,Dollar($),0,0,No,3,4.3,Green,Very Good,905,Budget
Original Georgios Authentic Greek Food,216,Pensacola,Greek,10,Dollar($),0,0,No,1,4.7,Dark Green,Excellent,816,Budget
Fisherman's Corner,216,Pensacola,Sandwich,40,Dollar($),0,0,No,3,4.4,Green,Very Good,747,Budget
Mad Cowes Cafe,14,Phillip Island,Breakfast,20,Dollar($),0,0,No,2,3.7,Yellow,Good,351,Budget
Rupes Burgers,216,Pocatello,Burger,10,Dollar($),0,0,No,1,3.7,Yellow,Good,104,Budget
Texas Roadhouse,216,Pocatello,American,45,Dollar($),0,0,No,3,3.5,Yellow,Good,83,Budget
Riverwalk Cafe,216,Pocatello,Asian,10,Dollar($),0,0,No,1,3.6,Yellow,Good,91,Budget
Royal Hotel,216,Pocatello,Pizza,0,Dollar($),0,0,No,1,3.6,Yellow,Good,59,
Buddy's Italian Restaurant,216,Pocatello,Italian,40,Dollar($),0,0,No,3,3.7,Yellow,Good,222,Budget
Butterburrs,216,Pocatello,American,30,Dollar($),0,0,No,3,3.6,Yellow,Good,121,Budget
Chang Garden,216,Pocatello,Chinese,10,Dollar($),0,0,No,1,3.5,Yellow,Good,93,Budget
Fifth Street Bagelry,216,Pocatello,Coffee and Tea,10,Dollar($),0,0,No,1,3.8,Yellow,Good,136,Budget
Goody's Deli,216,Pocatello,Pizza,10,Dollar($),0,0,No,1,3.8,Yellow,Good,160,Budget
Grecian Key Restaurant,216,Pocatello,American,25,Dollar($),0,0,No,2,3.7,Yellow,Good,152,Budget
Outer Limits Fun Zone,216,Pocatello,Burger,10,Dollar($),0,0,No,1,3.5,Yellow,Good,57,Budget
Portneuf Valley Brewing,216,Pocatello,American,25,Dollar($),0,0,No,2,3.7,Yellow,Good,191,Budget
Sandpiper Restaurant & Lounge,216,Pocatello,American,40,Dollar($),0,0,No,3,3.6,Yellow,Good,85,Budget
Senor Iguanas,216,Pocatello,Mexican,0,Dollar($),0,0,No,1,3.6,Yellow,Good,108,
Sushi Family,216,Pocatello,Asian,25,Dollar($),0,0,No,2,3.6,Yellow,Good,132,Budget
Taste of India Nepal,216,Pocatello,Indian,25,Dollar($),0,0,No,2,3.8,Yellow,Good,141,Budget
Thai Paradise,216,Pocatello,Desserts,25,Dollar($),0,0,No,2,3.7,Yellow,Good,162,Budget
The Bridge,216,Pocatello,New American,40,Dollar($),0,0,No,3,3.6,Yellow,Good,144,Budget
Nosh Mahal,216,Pocatello,Indian,25,Dollar($),0,0,No,2,0.0,White,Not rated,1,Budget
El Herradero,216,Pocatello,Mexican,10,Dollar($),0,0,No,1,4.1,Green,Very Good,365,Budget
Barrett Junction Cafe,216,Potrero,American,25,Dollar($),0,0,No,2,3.3,Orange,Average,9,Budget
Blue Point Grill,216,Princeton,Seafood,70,Dollar($),0,0,No,4,4.0,Green,Very Good,542,Budget
Giovanni's Shrimp Truck,216,Rest of Hawaii,Seafood,25,Dollar($),0,0,No,2,4.5,Dark Green,Excellent,691,Budget
Kona Brewing Company,216,Rest of Hawaii,American,35,Dollar($),0,0,No,3,4.7,Dark Green,Excellent,764,Budget
Coconuts Fish Cafe,216,Rest of Hawaii,Seafood,30,Dollar($),0,0,No,3,4.5,Dark Green,Excellent,487,Budget
Kihei Caffe,216,Rest of Hawaii,American,10,Dollar($),0,0,No,1,4.5,Dark Green,Excellent,695,Budget
Monkeypod Kitchen by Merriman,216,Rest of Hawaii,Burger,40,Dollar($),0,0,No,3,4.2,Green,Very Good,485,Budget
Sansei Seafood Restaurant & Sushi Bar,216,Rest of Hawaii,Japanese,40,Dollar($),0,0,No,3,4.2,Green,Very Good,807,Budget
Star Noodle,216,Rest of Hawaii,Asian,10,Dollar($),0,0,No,1,4.6,Dark Green,Excellent,723,Budget
Aloha Mixed Plate,216,Rest of Hawaii,Asian,10,Dollar($),0,0,No,1,4.2,Green,Very Good,874,Budget
Gazebo,216,Rest of Hawaii,Breakfast,25,Dollar($),0,0,No,2,4.4,Green,Very Good,552,Budget
Hula Grill,216,Rest of Hawaii,Hawaiian,40,Dollar($),0,0,No,3,4.3,Green,Very Good,1056,Budget
Kimo's,216,Rest of Hawaii,Hawaiian,40,Dollar($),0,0,No,3,4.3,Green,Very Good,707,Budget
Mama's Fish House,216,Rest of Hawaii,Hawaiian,70,Dollar($),0,0,No,4,4.9,Dark Green,Excellent,1343,Budget
Marukame Udon,216,Rest of Hawaii,Japanese,10,Dollar($),0,0,No,1,4.9,Dark Green,Excellent,602,Budget
Yard House,216,Rest of Hawaii,American,40,Dollar($),0,0,No,3,4.6,Dark Green,Excellent,1078,Budget
Lulu's Waikiki,216,Rest of Hawaii,American,25,Dollar($),0,0,No,2,3.9,Yellow,Good,232,Budget
Duke's Waikiki,216,Rest of Hawaii,Hawaiian,70,Dollar($),0,0,No,4,4.4,Green,Very Good,1492,Budget
Eggs 'n Things,216,Rest of Hawaii,Breakfast,10,Dollar($),0,0,No,1,4.0,Green,Very Good,535,Budget
Roy's,216,Rest of Hawaii,Asian,70,Dollar($),0,0,No,4,4.2,Green,Very Good,531,Budget
Wailana Coffee House,216,Rest of Hawaii,American,25,Dollar($),0,0,No,2,4.2,Green,Very Good,694,Budget
The Lady & Sons,216,Savannah,Southern,40,Dollar($),0,0,No,3,3.3,Orange,Average,1201,Budget
Green Truck Pub,216,Savannah,Burger,40,Dollar($),0,0,No,3,4.7,Dark Green,Excellent,906,Budget
Leopold's Ice Cream,216,Savannah,Desserts,10,Dollar($),0,0,No,1,4.6,Dark Green,Excellent,880,Budget
Mrs. Wilkes' Dining Room,216,Savannah,American,40,Dollar($),0,0,No,3,4.5,Dark Green,Excellent,1014,Budget
Zunzi's,216,Savannah,International,25,Dollar($),0,0,No,2,4.5,Dark Green,Excellent,796,Budget
Moon River Brewing Company,216,Savannah,American,25,Dollar($),0,0,No,2,3.7,Yellow,Good,747,Budget
Pirates' House Restaurant,216,Savannah,American,40,Dollar($),0,0,No,3,3.8,Yellow,Good,566,Budget
B. Matthew's Eatery,216,Savannah,American,25,Dollar($),0,0,No,2,4.1,Green,Very Good,683,Budget
Crystal Beer Parlor,216,Savannah,American,25,Dollar($),0,0,No,2,4.4,Green,Very Good,690,Budget
Goose Feathers Cafe and Bakery,216,Savannah,Breakfast,10,Dollar($),0,0,No,1,4.2,Green,Very Good,680,Budget
Henry's,216,Savannah,American,10,Dollar($),0,0,No,1,4.1,Green,Very Good,287,Budget
Huey's On The River,216,Savannah,Breakfast,40,Dollar($),0,0,No,3,4.1,Green,Very Good,802,Budget
J. Christopher's,216,Savannah,Breakfast,25,Dollar($),0,0,No,2,4.3,Green,Very Good,710,Budget
Lulu's Chocolate Bar,216,Savannah,Coffee and Tea,10,Dollar($),0,0,No,1,4.3,Green,Very Good,456,Budget
Rocks on the River,216,Savannah,Pizza,70,Dollar($),0,0,No,4,4.0,Green,Very Good,687,Budget
SOHO South Cafe,216,Savannah,Cafe,25,Dollar($),0,0,No,2,4.3,Green,Very Good,719,Budget
The Olde Pink House,216,Savannah,American,70,Dollar($),0,0,No,4,4.4,Green,Very Good,1803,Budget
Vic's On The River,216,Savannah,American,70,Dollar($),0,0,No,4,4.1,Green,Very Good,558,Budget
The Crab Shack,216,Savannah,Seafood,40,Dollar($),0,0,No,3,3.8,Yellow,Good,883,Budget
Sky On 57,184,Singapore,Chinese,300,Dollar($),0,0,No,4,3.4,Orange,Average,34,Budget
Cut By Wolfgang Puck,184,Singapore,American,270,Dollar($),0,0,No,4,4.0,Green,Very Good,33,Budget
Restaurant Andre,184,Singapore,French,500,Dollar($),0,0,No,4,3.8,Yellow,Good,33,Mid-range
Potato Head Folk,184,Singapore,American,80,Dollar($),0,0,No,4,3.1,Orange,Average,34,Budget
Jaan,184,Singapore,French,430,Dollar($),0,0,No,4,3.8,Yellow,Good,35,Mid-range
Rhubarb Le Restaurant,184,Singapore,French,315,Dollar($),0,0,No,4,3.9,Yellow,Good,33,Mid-range
Al'frank Cookies,184,Singapore,Bakery,20,Dollar($),0,0,No,2,4.2,Green,Very Good,29,Budget
Fratini La Trattoria,184,Singapore,Italian,100,Dollar($),0,0,No,4,4.1,Green,Very Good,35,Budget
Boufe Boutique Cafe,184,Singapore,Italian,50,Dollar($),0,0,No,3,3.2,Orange,Average,29,Budget
The Refinery Singapore,184,Singapore,American,80,Dollar($),0,0,No,4,3.2,Orange,Average,30,Budget
Chye Seng Huat Hardware,184,Singapore,Cafe,40,Dollar($),0,0,No,3,3.7,Yellow,Good,33,Budget
Makansutra Gluttons Bay,184,Singapore,Singaporean,30,Dollar($),0,0,No,3,3.0,Orange,Average,25,Budget
Colony,184,Singapore,Asian,220,Dollar($),0,0,No,4,3.8,Yellow,Good,30,Budget
Summer Pavilion,184,Singapore,Chinese,300,Dollar($),0,0,No,4,3.9,Yellow,Good,34,Budget
The Lokal,184,Singapore,Singaporean,60,Dollar($),0,0,No,4,3.1,Orange,Average,33,Budget
I Am,184,Singapore,Western,60,Dollar($),0,0,No,4,3.2,Orange,Average,32,Budget
Super Loco,184,Singapore,American,95,Dollar($),0,0,No,4,3.2,Orange,Average,30,Budget
Artistry,184,Singapore,American,50,Dollar($),0,0,No,3,3.8,Yellow,Good,28,Budget
Bitters & Love,184,Singapore,Finger Food,40,Dollar($),0,0,No,3,3.9,Yellow,Good,35,Budget
Artichoke Cafe,184,Singapore,Cafe,75,Dollar($),0,0,No,4,3.2,Orange,Average,33,Budget
Archie's Waeside,216,Sioux City,Burger,40,Dollar($),0,0,No,3,3.7,Yellow,Good,100,Budget
Bob Roe's Pizza,216,Sioux City,American,10,Dollar($),0,0,No,1,3.6,Yellow,Good,92,Budget
Da Kao Restaurant,216,Sioux City,Asian,10,Dollar($),0,0,No,1,3.8,Yellow,Good,182,Budget
Famous Dave's,216,Sioux City,BBQ,10,Dollar($),0,0,No,1,3.6,Yellow,Good,76,Budget
Fuji Bay Japanese Restaurant,216,Sioux City,Japanese,40,Dollar($),0,0,No,3,3.7,Yellow,Good,129,Budget
